held_out_study,n_local_participants,n_local_selections,n_evaluation_participants,draw,method,identified,mean_absolute_error,transported_mean_absolute_error
StudyG,2,120,18,100,intercept_and_slope,True,0.6166875101379475,0.07013563288317357
StudyG,2,120,18,101,intercept_only,True,0.09497922026009892,0.06608010684729158
StudyG,2,120,18,101,intercept_and_slope,True,0.11431533897363745,0.06608010684729158
StudyG,2,120,18,102,intercept_only,True,0.06656651131392397,0.06451874984181216
StudyG,2,120,18,102,intercept_and_slope,False,,0.06451874984181216
StudyG,2,120,18,103,intercept_only,True,0.06395260986281574,0.06414273866253473
StudyG,2,120,18,103,intercept_and_slope,False,,0.06414273866253473
StudyG,2,120,18,104,intercept_only,True,0.11791798154995076,0.06418378408551756
StudyG,2,120,18,104,intercept_and_slope,True,0.12542290365372863,0.06418378408551756
StudyG,2,120,18,105,intercept_only,True,0.068981070360889,0.06946520167163625
StudyG,2,120,18,105,intercept_and_slope,True,0.06786413615048065,0.06946520167163625
StudyG,2,120,18,106,intercept_only,False,,0.0666581130642668
StudyG,2,120,18,106,intercept_and_slope,False,,0.0666581130642668
StudyG,2,120,18,107,intercept_only,True,0.09201368564652687,0.06642068385949186
StudyG,2,120,18,107,intercept_and_slope,False,,0.06642068385949186
StudyG,2,120,18,108,intercept_only,True,0.0994562480139255,0.05546279920275797
StudyG,2,120,18,108,intercept_and_slope,True,0.06481703883921847,0.05546279920275797
StudyG,2,120,18,109,intercept_only,True,0.09086013216635774,0.061230761605765426
StudyG,2,120,18,109,intercept_and_slope,False,,0.061230761605765426
StudyG,2,120,18,110,intercept_only,True,0.07767824281886496,0.05451594742386707
StudyG,2,120,18,110,intercept_and_slope,True,0.06083933179431584,0.05451594742386707
StudyG,2,120,18,111,intercept_only,True,0.08688441846199393,0.06566018472968796
StudyG,2,120,18,111,intercept_and_slope,True,0.09043811911562277,0.06566018472968796
StudyG,2,118,18,112,intercept_only,True,0.08517367736532054,0.06141584088715332
StudyG,2,118,18,112,intercept_and_slope,True,0.179156162164808,0.06141584088715332
StudyG,2,120,18,113,intercept_only,True,0.07187939614717999,0.0684959738164787
StudyG,2,120,18,113,intercept_and_slope,True,0.09290542984663003,0.0684959738164787
StudyG,2,120,18,114,intercept_only,True,0.09794494670918476,0.057293725201644836
StudyG,2,120,18,114,intercept_and_slope,True,0.06426768847267733,0.057293725201644836
StudyG,2,120,18,115,intercept_only,True,0.06723530287474196,0.0682885926925192
StudyG,2,120,18,115,intercept_and_slope,False,,0.0682885926925192
StudyG,2,120,18,116,intercept_only,True,0.09897818897886977,0.06807479773904529
StudyG,2,120,18,116,intercept_and_slope,False,,0.06807479773904529
StudyG,2,120,18,117,intercept_only,True,0.12174746110773407,0.066594039798799
StudyG,2,120,18,117,intercept_and_slope,True,0.34823453855441905,0.066594039798799
StudyG,2,120,18,118,intercept_only,True,0.11180655914429168,0.06889235254358458
StudyG,2,120,18,118,intercept_and_slope,False,,0.06889235254358458
StudyG,2,120,18,119,intercept_only,True,0.06539506526739422,0.06782976205086735
StudyG,2,120,18,119,intercept_and_slope,True,0.11375661375677651,0.06782976205086735
StudyG,2,120,18,120,intercept_only,True,0.08410293981074063,0.061246875797532935
StudyG,2,120,18,120,intercept_and_slope,True,0.17905387063442513,0.061246875797532935
StudyG,2,118,18,121,intercept_only,True,0.10008381050846366,0.069061317633205
StudyG,2,118,18,121,intercept_and_slope,False,,0.069061317633205
StudyG,2,120,18,122,intercept_only,True,0.06728477138250061,0.06849813920200049
StudyG,2,120,18,122,intercept_and_slope,True,0.19142942581239308,0.06849813920200049
StudyG,2,120,18,123,intercept_only,True,0.08410293981074063,0.061246875797532935
StudyG,2,120,18,123,intercept_and_slope,True,0.17905387063442513,0.061246875797532935
StudyG,2,120,18,124,intercept_only,True,0.06634752859707804,0.06811584316202816
StudyG,2,120,18,124,intercept_and_slope,True,0.43725241073187004,0.06811584316202816
StudyG,2,120,18,125,intercept_only,True,0.09497922026009892,0.06608010684729158
StudyG,2,120,18,125,intercept_and_slope,True,0.11431533897363745,0.06608010684729158
StudyG,2,120,18,126,intercept_only,True,0.09798628813548124,0.06608010684729158
StudyG,2,120,18,126,intercept_and_slope,True,0.11861524949221132,0.06608010684729158
StudyG,2,120,18,127,intercept_only,True,0.09497922026009892,0.06608010684729158
StudyG,2,120,18,127,intercept_and_slope,True,0.11431533897363745,0.06608010684729158
StudyG,2,120,18,128,intercept_only,True,0.07056076127174303,0.06837415399955708
StudyG,2,120,18,128,intercept_and_slope,True,0.11141815338002445,0.06837415399955708
StudyG,2,120,18,129,intercept_only,True,0.07187597884452009,0.07011819794722719
StudyG,2,120,18,129,intercept_and_slope,True,0.08537311244902401,0.07011819794722719
StudyG,2,120,18,130,intercept_only,True,0.07947994718414317,0.06865262862731486
StudyG,2,120,18,130,intercept_and_slope,True,0.2294217432593943,0.06865262862731486
StudyG,2,120,18,131,intercept_only,True,0.09599466793488692,0.06330232906951382
StudyG,2,120,18,131,intercept_and_slope,True,0.4926130609059387,0.06330232906951382
StudyG,2,120,18,132,intercept_only,True,0.07300632368296729,0.05993369337235156
StudyG,2,120,18,132,intercept_and_slope,False,,0.05993369337235156
StudyG,2,120,18,133,intercept_only,True,0.09276226029711093,0.06485216123665069
StudyG,2,120,18,133,intercept_and_slope,True,0.11719324532295168,0.06485216123665069
StudyG,2,120,18,134,intercept_only,False,,0.06757917011840321
StudyG,2,120,18,134,intercept_and_slope,False,,0.06757917011840321
StudyG,2,120,18,135,intercept_only,True,0.1092297944596045,0.05409041405035775
StudyG,2,120,18,135,intercept_and_slope,True,0.07472520123974612,0.05409041405035775
StudyG,2,120,18,136,intercept_only,True,0.07954893597573959,0.06958141248194048
StudyG,2,120,18,136,intercept_and_slope,True,0.07667459398421012,0.06958141248194048
StudyG,2,120,18,137,intercept_only,False,,0.06757917011840321
StudyG,2,120,18,137,intercept_and_slope,False,,0.06757917011840321
StudyG,2,120,18,138,intercept_only,True,0.06384643780888566,0.06564935340542989
StudyG,2,120,18,138,intercept_and_slope,True,0.11932502124557127,0.06564935340542989
StudyG,2,120,18,139,intercept_only,True,0.07667569134763928,0.06755128742310956
StudyG,2,120,18,139,intercept_and_slope,True,0.07382281114949699,0.06755128742310956
StudyG,2,120,18,140,intercept_only,True,0.14217771143332922,0.05261401340618737
StudyG,2,120,18,140,intercept_and_slope,True,0.14922084085380438,0.05261401340618737
StudyG,2,120,18,141,intercept_only,True,0.08635883353936587,0.06668308723553756
StudyG,2,120,18,141,intercept_and_slope,True,0.219650729411423,0.06668308723553756
StudyG,2,120,18,142,intercept_only,True,0.08526908492640489,0.06778871662788451
StudyG,2,120,18,142,intercept_and_slope,False,,0.06778871662788451
StudyG,2,118,18,143,intercept_only,True,0.07334617677750206,0.06562488617733649
StudyG,2,118,18,143,intercept_and_slope,True,0.18911239802520344,0.06562488617733649
StudyG,2,120,18,144,intercept_only,True,0.07657384974809708,0.06794862062604777
StudyG,2,120,18,144,intercept_and_slope,True,0.08171605410344512,0.06794862062604777
StudyG,2,120,18,145,intercept_only,True,0.14014402428961764,0.048404968116004206
StudyG,2,120,18,145,intercept_and_slope,True,0.14945589390541614,0.048404968116004206
StudyG,2,120,18,146,intercept_only,True,0.0726491734613488,0.0635808036972716
StudyG,2,120,18,146,intercept_and_slope,True,0.2697134266429029,0.0635808036972716
StudyG,2,120,18,147,intercept_only,True,0.08407488497426642,0.061324097304942496
StudyG,2,120,18,147,intercept_and_slope,True,0.2863723080687552,0.061324097304942496
StudyG,2,120,18,148,intercept_only,True,0.0822111685627889,0.07011951869140605
StudyG,2,120,18,148,intercept_and_slope,False,,0.07011951869140605
StudyG,2,120,18,149,intercept_only,True,0.07982673352370667,0.06861158320433203
StudyG,2,120,18,149,intercept_and_slope,False,,0.06861158320433203
StudyG,2,120,18,150,intercept_only,True,0.12174746110773407,0.066594039798799
StudyG,2,120,18,150,intercept_and_slope,True,0.34823453855441905,0.066594039798799
StudyG,2,120,18,151,intercept_only,True,0.09201368564652687,0.06642068385949186
StudyG,2,120,18,151,intercept_and_slope,False,,0.06642068385949186
StudyG,2,118,18,152,intercept_only,True,0.06672171200376134,0.06780529482277398
StudyG,2,118,18,152,intercept_and_slope,True,0.3963449585407991,0.06780529482277398
StudyG,2,120,18,153,intercept_only,True,0.0711386048248802,0.06815948787970794
StudyG,2,120,18,153,intercept_and_slope,True,0.09081632521670852,0.06815948787970794
StudyG,2,120,18,154,intercept_only,True,0.08635883353936587,0.06668308723553756
StudyG,2,120,18,154,intercept_and_slope,True,0.219650729411423,0.06668308723553756
StudyG,2,120,18,155,intercept_only,True,0.07024080837288738,0.06767250581758028
StudyG,2,120,18,155,intercept_and_slope,False,,0.06767250581758028
StudyG,2,118,18,156,intercept_only,True,0.07555990882824809,0.07030459797279397
StudyG,2,118,18,156,intercept_and_slope,True,0.11168894906970966,0.07030459797279397
StudyG,2,120,18,157,intercept_only,True,0.0726491734613488,0.0635808036972716
StudyG,2,120,18,157,intercept_and_slope,True,0.2697134266429029,0.0635808036972716
StudyG,2,118,18,158,intercept_only,True,0.06675252399632212,0.06710128682150689
StudyG,2,118,18,158,intercept_and_slope,True,0.12090034247090675,0.06710128682150689
StudyG,2,118,18,159,intercept_only,True,0.06672171200376134,0.06780529482277398
StudyG,2,118,18,159,intercept_and_slope,True,0.3963449585407991,0.06780529482277398
StudyG,2,120,18,160,intercept_only,True,0.08814776067355584,0.06504637301718391
StudyG,2,120,18,160,intercept_and_slope,True,0.09468703496222247,0.06504637301718391
StudyG,2,120,18,161,intercept_only,True,0.07708360380082992,0.06030970455162902
StudyG,2,120,18,161,intercept_and_slope,False,,0.06030970455162902
StudyG,2,120,18,162,intercept_only,True,0.07024080837288738,0.06767250581758028
StudyG,2,120,18,162,intercept_and_slope,False,,0.06767250581758028
StudyG,2,120,18,163,intercept_only,True,0.07759209535945841,0.06815948787970795
StudyG,2,120,18,163,intercept_and_slope,True,0.08124879398289961,0.06815948787970795
StudyG,2,120,18,164,intercept_only,True,0.08453280291675275,0.06910941420053109
StudyG,2,120,18,164,intercept_and_slope,False,,0.06910941420053109
StudyG,2,120,18,165,intercept_only,True,0.09201368564652687,0.06642068385949186
StudyG,2,120,18,165,intercept_and_slope,False,,0.06642068385949186
StudyG,2,120,18,166,intercept_only,True,0.08526908492640489,0.06778871662788451
StudyG,2,120,18,166,intercept_and_slope,False,,0.06778871662788451
StudyG,2,120,18,167,intercept_only,True,0.08526908492640489,0.06778871662788451
StudyG,2,120,18,167,intercept_and_slope,False,,0.06778871662788451
StudyG,2,120,18,168,intercept_only,True,0.09897818897886977,0.06807479773904529
StudyG,2,120,18,168,intercept_and_slope,False,,0.06807479773904529
StudyG,2,120,18,169,intercept_only,True,0.0727599052580713,0.0649301622068797
StudyG,2,120,18,169,intercept_and_slope,True,0.09579527692725832,0.0649301622068797
StudyG,2,120,18,170,intercept_only,True,0.09599466793488692,0.06330232906951382
StudyG,2,120,18,170,intercept_and_slope,True,0.4926130609059387,0.06330232906951382
StudyG,2,120,18,171,intercept_only,True,0.06593668153446895,0.0669323217318865
StudyG,2,120,18,171,intercept_and_slope,True,0.12644136858095495,0.0669323217318865
StudyG,2,120,18,172,intercept_only,True,0.15187685676203472,0.05779433014989694
StudyG,2,120,18,172,intercept_and_slope,True,0.1514025100065245,0.05779433014989694
StudyG,2,120,18,173,intercept_only,True,0.06904443150735412,0.06917912056047544
StudyG,2,120,18,173,intercept_and_slope,True,0.09549616970400507,0.06917912056047544
StudyG,2,120,18,174,intercept_only,True,0.08010837333468422,0.07061514631204817
StudyG,2,120,18,174,intercept_and_slope,True,0.10291005291005287,0.07061514631204817
StudyG,2,120,18,175,intercept_only,True,0.11159361379271021,0.06485294069947015
StudyG,2,120,18,175,intercept_and_slope,True,0.11587301587301588,0.06485294069947015
StudyG,2,120,18,176,intercept_only,True,0.07182403832241568,0.0654559210877161
StudyG,2,120,18,176,intercept_and_slope,True,0.2670197658394508,0.0654559210877161
StudyG,2,120,18,177,intercept_only,True,0.08532059982984558,0.07013563288317357
StudyG,2,120,18,177,intercept_and_slope,True,0.6166875101379475,0.07013563288317357
StudyG,2,118,18,178,intercept_only,True,0.10008381050846366,0.069061317633205
StudyG,2,118,18,178,intercept_and_slope,False,,0.069061317633205
StudyG,2,120,18,179,intercept_only,True,0.07624454746731349,0.06632856188082109
StudyG,2,120,18,179,intercept_and_slope,True,0.297658185766784,0.06632856188082109
StudyG,2,120,18,180,intercept_only,True,0.07091246491003585,0.07115193177733486
StudyG,2,120,18,180,intercept_and_slope,True,0.07081597131164491,0.07115193177733486
StudyG,2,120,18,181,intercept_only,True,0.0830081370271489,0.06908578486129838
StudyG,2,120,18,181,intercept_and_slope,False,,0.06908578486129838
StudyG,2,120,18,182,intercept_only,True,0.06721863722794177,0.06878422031316128
StudyG,2,120,18,182,intercept_and_slope,True,0.10592790728711378,0.06878422031316128
StudyG,2,120,18,183,intercept_only,True,0.07056076127174303,0.06837415399955708
StudyG,2,120,18,183,intercept_and_slope,True,0.11141815338002445,0.06837415399955708
StudyG,2,120,18,184,intercept_only,True,0.11186844396453775,0.059270730794067306
StudyG,2,120,18,184,intercept_and_slope,True,0.7219898881398431,0.059270730794067306
StudyG,2,120,18,185,intercept_only,True,0.09599466793488692,0.06330232906951382
StudyG,2,120,18,185,intercept_and_slope,True,0.4926130609059387,0.06330232906951382
StudyG,2,120,18,186,intercept_only,True,0.07954893597573959,0.06958141248194048
StudyG,2,120,18,186,intercept_and_slope,True,0.07667459398421012,0.06958141248194048
StudyG,2,120,18,187,intercept_only,True,0.0925601983002973,0.06919846163726966
StudyG,2,120,18,187,intercept_and_slope,False,,0.06919846163726966
StudyG,2,118,18,188,intercept_only,True,0.07345865102480414,0.07021555053605541
StudyG,2,118,18,188,intercept_and_slope,True,0.11030688158685382,0.07021555053605541
StudyG,2,120,18,189,intercept_only,True,0.06579086312429352,0.06669915848724965
StudyG,2,120,18,189,intercept_and_slope,False,,0.06669915848724965
StudyG,2,118,18,190,intercept_only,True,0.10479051152254054,0.06502190578909053
StudyG,2,118,18,190,intercept_and_slope,True,0.11398264729884398,0.06502190578909053
StudyG,2,120,18,191,intercept_only,True,0.07581455667889707,0.07061514631204815
StudyG,2,120,18,191,intercept_and_slope,True,0.10291005291005278,0.07061514631204815
StudyG,2,120,18,192,intercept_only,True,0.09798628813548124,0.06608010684729158
StudyG,2,120,18,192,intercept_and_slope,True,0.11861524949221132,0.06608010684729158
StudyG,2,120,18,193,intercept_only,True,0.0925601983002973,0.06919846163726966
StudyG,2,120,18,193,intercept_and_slope,False,,0.06919846163726966
StudyG,2,120,18,194,intercept_only,True,0.07954893597573959,0.06958141248194048
StudyG,2,120,18,194,intercept_and_slope,True,0.07667459398421012,0.06958141248194048
StudyG,2,120,18,195,intercept_only,True,0.07232429799952143,0.07040427905838798
StudyG,2,120,18,195,intercept_and_slope,True,0.15064785368853217,0.07040427905838798
StudyG,2,118,18,196,intercept_only,True,0.10393883010379562,0.06776424939979114
StudyG,2,118,18,196,intercept_and_slope,False,,0.06776424939979114
StudyG,2,120,18,197,intercept_only,True,0.08082094954916731,0.0680704404429694
StudyG,2,120,18,197,intercept_and_slope,True,0.08230988207340545,0.0680704404429694
StudyG,2,120,18,198,intercept_only,True,0.09794494670918476,0.057293725201644836
StudyG,2,120,18,198,intercept_and_slope,True,0.06426768847267733,0.057293725201644836
StudyG,2,120,18,199,intercept_only,True,0.06338450028290754,0.06140039505183412
StudyG,2,120,18,199,intercept_and_slope,True,0.15407341776996636,0.06140039505183412
StudyG,3,180,17,0,intercept_only,True,0.07278155265987557,0.06885061395075197
StudyG,3,180,17,0,intercept_and_slope,True,0.18409367760938522,0.06885061395075197
StudyG,3,180,17,1,intercept_only,True,0.06866935410337267,0.06830881514472988
StudyG,3,180,17,1,intercept_and_slope,True,0.26400636121869464,0.06830881514472988
StudyG,3,178,17,2,intercept_only,True,0.06991659963342135,0.057263751603207944
StudyG,3,178,17,2,intercept_and_slope,True,0.06456995886742482,0.057263751603207944
StudyG,3,180,17,3,intercept_only,True,0.06905775826753648,0.07114226530881414
StudyG,3,180,17,3,intercept_and_slope,True,0.07907314774137536,0.07114226530881414
StudyG,3,178,17,4,intercept_only,True,0.09356780446462964,0.07136878572010556
StudyG,3,178,17,4,intercept_and_slope,True,0.09203666812167428,0.07136878572010556
StudyG,3,180,17,5,intercept_only,True,0.06959182707773962,0.07111896745203594
StudyG,3,180,17,5,intercept_and_slope,True,0.07897261254315058,0.07111896745203594
StudyG,3,178,17,6,intercept_only,True,0.05366498745134557,0.05296966521227408
StudyG,3,178,17,6,intercept_and_slope,True,0.0731609161611902,0.05296966521227408
StudyG,3,180,17,7,intercept_only,True,0.07789756204713835,0.059485200855264
StudyG,3,180,17,7,intercept_and_slope,True,0.19361518682242332,0.059485200855264
StudyG,3,180,17,8,intercept_only,True,0.0884985568661755,0.06768660209370858
StudyG,3,180,17,8,intercept_and_slope,True,0.08904505161814948,0.06768660209370858
